u,v,contact_count,duration_seconds,first_time,last_time,weight
1759,1859,3,60,143620,143900,0.42668859322200425
1759,1866,1,20,50560,50560,0.31600653265148854
1759,1885,1,20,57780,57780,0.31600653265148854
1759,1887,1,20,136980,136980,0.31600653265148854
1759,1888,1,20,125840,125840,0.31600653265148854
1759,1895,2,40,50640,125640,0.3854506105818549
1759,1907,1,20,136980,136980,0.31600653265148854
1759,1911,2,40,39300,39320,0.3854506105818549
1759,1917,1,20,39260,39260,0.31600653265148854
1760,1761,6,120,32680,51140,0.49777959356083784
1760,1764,9,180,38560,126100,0.5395785563918402
1760,1766,24,480,32400,59100,0.6410248050598301
1760,1768,114,2280,34540,147920,0.8025820919691814
1760,1770,31,620,32360,129340,0.6675406987820569
1760,1772,5,100,32640,144240,0.4790269285669295
1760,1774,8,160,32460,57980,0.527424910548402
1760,1775,5,100,43000,144240,0.4790269285669295
1760,1778,4,80,43140,139180,0.4561223208851435
1760,1783,5,100,37380,143600,0.4790269285669295
1760,1787,3,60,37460,58040,0.42668859322200425
1760,1789,4,80,42840,138120,0.4561223208851435
1760,1790,6,120,57580,58020,0.49777959356083784
1760,1792,3,60,57340,137620,0.42668859322200425
1760,1796,79,1580,32400,143940,0.7645353327029222
1760,1798,20,400,32680,121080,0.6221438686148343
1760,1800,1,20,143800,143800,0.31600653265148854
1760,1847,1,20,38780,38780,0.31600653265148854
1760,1889,1,20,50480,50480,0.31600653265148854
1760,1906,1,20,39380,39380,0.31600653265148854
1760,1909,1,20,38860,38860,0.31600653265148854
1761,1763,1,20,47360,47360,0.31600653265148854
1761,1764,14,280,33860,133360,0.5852336270669158
1761,1766,21,420,33060,137380,0.6271957224548713
1761,1767,52,1040,33640,147580,0.7211618725252504
1761,1768,11,220,34180,134840,0.5603028760303012
1761,1770,7,140,33700,124640,0.5136570630934635
1761,1772,7,140,32680,119040,0.5136570630934635
1761,1774,8,160,34620,147680,0.527424910548402
1761,1775,21,420,38780,137300,0.6271957224548713
1761,1778,9,180,42820,134860,0.5395785563918402
1761,1780,3,60,129860,134140,0.42668859322200425
1761,1783,99,1980,31320,144540,0.7879457180944518
1761,1787,11,220,38380,124620,0.5603028760303012
1761,1789,45,900,39700,147820,0.7061705572255972
1761,1790,10,200,48380,137380,0.5504571011940145
1761,1792,17,340,32980,137280,0.6053208666300378
1761,1795,2,40,48480,48800,0.3854506105818549
1761,1796,9,180,32400,143780,0.5395785563918402
1761,1798,6,120,38520,144580,0.49777959356083784
1761,1799,7,140,134860,144180,0.5136570630934635
1761,1801,2,40,132220,132240,0.3854506105818549
1761,1802,4,80,43220,50160,0.4561223208851435
1761,1805,1,20,39000,39000,0.31600653265148854
1761,1809,2,40,39580,58760,0.3854506105818549
1761,1818,1,20,58600,58600,0.31600653265148854
1761,1819,1,20,125900,125900,0.31600653265148854
1761,1820,2,40,58760,58780,0.3854506105818549
1761,1821,1,20,133920,133920,0.31600653265148854
1761,1822,2,40,43220,134280,0.3854506105818549
1761,1833,3,60,134360,135340,0.42668859322200425
1761,1836,1,20,39240,39240,0.31600653265148854
1761,1837,5,100,43360,129740,0.4790269285669295
1761,1851,38,760,44120,46920,0.6886424802963587
1761,1855,1,20,129820,129820,0.31600653265148854
1761,1857,1,20,58600,58600,0.31600653265148854
1761,1858,20,400,130340,133340,0.6221438686148343
1761,1859,3,60,39280,144340,0.42668859322200425
1761,1861,6,120,44220,132440,0.49777959356083784
1761,1866,1,20,133940,133940,0.31600653265148854
1761,1885,1,20,47380,47380,0.31600653265148854
1761,1887,1,20,130040,130040,0.31600653265148854
1761,1889,2,40,46480,46500,0.3854506105818549
1761,1890,3,60,48080,133400,0.42668859322200425
1761,1898,22,440,130320,132640,0.6320130653029771
1761,1902,1,20,129800,129800,0.31600653265148854
1761,1907,67,1340,130420,134220,0.7474463034532008
1761,1908,1,20,144540,144540,0.31600653265148854
1761,1909,3,60,39320,49020,0.42668859322200425
1761,1911,54,1080,43860,47000,0.7250754409903769
1761,1912,5,100,43580,50640,0.4790269285669295
1761,1913,1,20,38900,38900,0.31600653265148854
1761,1916,1,20,38820,38820,0.31600653265148854
1761,1919,1,20,124660,124660,0.31600653265148854
1761,1920,7,140,48220,130140,0.5136570630934635
1761,1922,1,20,133460,133460,0.31600653265148854
1763,1765,1,20,38020,38020,0.31600653265148854
1763,1768,1,20,133180,133180,0.31600653265148854
1763,1780,16,320,43040,136360,0.599047349799237
1763,1782,11,220,58040,147460,0.5603028760303012
1763,1783,1,20,144520,144520,0.31600653265148854
1763,1789,1,20,50120,50120,0.31600653265148854
1763,1792,1,20,38960,38960,0.31600653265148854
1763,1795,35,700,36340,146280,0.6801182582519162
1763,1800,1,20,127840,127840,0.31600653265148854
1763,1801,8,160,36620,129900,0.527424910548402
1763,1805,1,20,38940,38940,0.31600653265148854
1763,1809,58,1160,38020,147060,0.7324859096940134
1763,1815,3,60,43820,45040,0.42668859322200425
1763,1820,9,180,58940,146480,0.5395785563918402
1763,1821,1,20,137120,137120,0.31600653265148854
1763,1822,26,520,36600,146200,0.6493162459026266
1763,1833,73,1460,34220,146800,0.7563421179641988
1763,1835,1,20,133420,133420,0.31600653265148854
1763,1837,1,20,133740,133740,0.31600653265148854
1763,1838,37,740,38460,143400,0.6858781329659501
1763,1843,13,260,36640,140320,0.577569991929958
1763,1847,1,20,44980,44980,0.31600653265148854
1763,1851,1,20,129660,129660,0.31600653265148854
1763,1852,4,80,38640,38720,0.4561223208851435
1763,1859,26,520,122960,143100,0.6493162459026266
1763,1885,1,20,45940,45940,0.31600653265148854
1763,1887,47,940,129740,135760,0.710679196839879
1763,1890,2,40,130600,133600,0.3854506105818549
1763,1902,8,160,39100,137080,0.527424910548402
1763,1907,8,160,133580,136720,0.527424910548402
1763,1908,1,20,144480,144480,0.31600653265148854
1763,1909,37,740,36580,144560,0.6858781329659501
1763,1913,1,20,38940,38940,0.31600653265148854
1763,1919,2,40,39100,39260,0.3854506105818549
1763,1920,1,20,129740,129740,0.31600653265148854
1764,1765,7,140,43740,47560,0.5136570630934635
1764,1766,4,80,48660,129340,0.4561223208851435
1764,1767,8,160,38420,133400,0.527424910548402
1764,1768,26,520,39700,143980,0.6493162459026266
1764,1770,44,880,32320,128400,0.7038406028908673
1764,1772,23,460,32760,144440,0.6366167070813586
1764,1774,43,860,32440,117500,0.7014571432333434
1764,1775,39,780,32700,148100,0.6913351113744413
1764,1778,10,200,37120,143280,0.5504571011940145
1764,1779,1,20,144440,144440,0.31600653265148854
1764,1780,2,40,133840,136760,0.3854506105818549
1764,1782,1,20,39200,39200,0.31600653265148854
1764,1783,19,380,32780,125880,0.6168334979266865
1764,1787,25,500,32440,125720,0.6452532963865709
1764,1789,9,180,43060,144780,0.5395785563918402
1764,1790,5,100,58340,129320,0.4790269285669295
1764,1792,106,2120,38560,144780,0.795033461218418
1764,1795,1,20,50040,50040,0.31600653265148854
1764,1796,14,280,41000,144280,0.5852336270669158
1764,1797,1,20,136920,136920,0.31600653265148854
1764,1798,20,400,32640,137960,0.6221438686148343
1764,1799,16,320,133820,136940,0.599047349799237
1764,1821,1,20,133320,133320,0.31600653265148854
1764,1822,1,20,47500,47500,0.31600653265148854
1764,1833,2,40,39140,136620,0.3854506105818549
1764,1838,10,200,132120,135080,0.5504571011940145
1764,1843,1,20,39460,39460,0.31600653265148854
1764,1851,1,20,44860,44860,0.31600653265148854
1764,1852,1,20,124900,124900,0.31600653265148854
1764,1855,2,40,47380,47440,0.3854506105818549
1764,1861,8,160,131980,133100,0.527424910548402
1764,1887,1,20,136920,136920,0.31600653265148854
1764,1898,3,60,133300,133340,0.42668859322200425
1764,1902,15,300,47100,136640,0.5923701214603585
1764,1911,20,400,131000,133140,0.6221438686148343
1764,1912,20,400,43120,133720,0.6221438686148343
1764,1913,2,40,38800,124780,0.3854506105818549
1764,1916,1,20,43320,43320,0.31600653265148854
1765,1767,1,20,47720,47720,0.31600653265148854
1765,1768,1,20,43100,43100,0.31600653265148854
1765,1772,2,40,43820,49420,0.3854506105818549
1765,1775,3,60,47960,50800,0.42668859322200425
1765,1779,52,1040,36540,146180,0.7211618725252504
1765,1780,1,20,47000,47000,0.31600653265148854
1765,1787,1,20,47560,47560,0.31600653265148854
1765,1790,1,20,49700,49700,0.31600653265148854
1765,1792,3,60,43780,144460,0.42668859322200425
1765,1795,2,40,48140,49480,0.3854506105818549
1765,1797,5,100,43360,131780,0.4790269285669295
1765,1815,2,40,36940,36960,0.3854506105818549
1765,1821,2,40,131820,136480,0.3854506105818549
1765,1835,2,40,133980,134100,0.3854506105818549
1765,1837,4,80,130560,137280,0.4561223208851435
1765,1847,8,160,130980,133820,0.527424910548402
1765,1851,1,20,49120,49120,0.31600653265148854
1765,1854,4,80,36960,37520,0.4561223208851435
1765,1855,1,20,37580,37580,0.31600653265148854
1765,1857,2,40,129920,134080,0.3854506105818549
1765,1861,1,20,49740,49740,0.31600653265148854
1765,1866,6,120,43360,131800,0.49777959356083784
1765,1885,4,80,133720,136920,0.4561223208851435
1765,1889,4,80,43920,49740,0.4561223208851435
1765,1890,56,1120,37140,49280,0.7288467952546315
1765,1895,2,40,130500,131820,0.3854506105818549
1765,1897,1,20,37640,37640,0.31600653265148854
1765,1902,5,100,43420,145060,0.4790269285669295
1765,1907,1,20,145180,145180,0.31600653265148854
1765,1908,235,4700,33980,147880,0.8776426974983166
1765,1911,4,80,38500,48240,0.4561223208851435
1765,1912,47,940,34220,146100,0.710679196839879
1765,1913,33,660,124140,145800,0.6740198756289276
1765,1916,1,20,145180,145180,0.31600653265148854
1765,1919,5,100,144840,145200,0.4790269285669295
1765,1920,52,1040,42580,124380,0.7211618725252504
1765,1922,2,40,129480,137180,0.3854506105818549
1766,1767,38,760,38580,144540,0.6886424802963587
1766,1768,8,160,58120,144740,0.527424910548402
1766,1770,48,960,31320,125960,0.7128621396992377
1766,1772,193,3860,31380,148100,0.8572107308425603
1766,1774,23,460,33060,147780,0.6366167070813586
1766,1775,6,120,50760,143500,0.49777959356083784
1766,1778,6,120,39540,139180,0.49777959356083784
1766,1783,22,440,42820,143040,0.6320130653029771
1766,1787,48,960,37440,147580,0.7128621396992377
1766,1789,11,220,43000,137240,0.5603028760303012
1766,1790,33,660,48340,147780,0.6740198756289276
1766,1792,24,480,33060,148100,0.6410248050598301
1766,1795,2,40,43340,48300,0.3854506105818549
1766,1796,15,300,32400,144260,0.5923701214603585
1766,1798,21,420,39020,143780,0.6271957224548713
1766,1799,1,20,118280,118280,0.31600653265148854
1766,1818,1,20,39320,39320,0.31600653265148854
1766,1836,1,20,125900,125900,0.31600653265148854
1766,1837,1,20,124540,124540,0.31600653265148854
1766,1838,1,20,49980,49980,0.31600653265148854
1766,1843,1,20,39480,39480,0.31600653265148854
1766,1851,1,20,49260,49260,0.31600653265148854
1766,1861,2,40,43160,43800,0.3854506105818549
1766,1889,4,80,43140,47760,0.4561223208851435
1766,1890,3,60,48520,48560,0.42668859322200425
1766,1898,1,20,136720,136720,0.31600653265148854
1766,1902,2,40,38860,43320,0.3854506105818549
1766,1909,1,20,48280,48280,0.31600653265148854
1766,1911,2,40,39240,47340,0.3854506105818549
1766,1912,2,40,43880,49060,0.3854506105818549
1766,1916,1,20,48700,48700,0.31600653265148854
1766,1920,4,80,47640,50480,0.4561223208851435
1767,1768,17,340,39580,144820,0.6053208666300378
1767,1770,1,20,39540,39540,0.31600653265148854
1767,1772,2,40,39760,57760,0.3854506105818549
1767,1774,19,380,32280,139140,0.6168334979266865
1767,1775,36,720,32720,144640,0.6830381443859841
1767,1778,3,60,54160,58240,0.42668859322200425
1767,1780,59,1180,43380,135920,0.7342587129460318
1767,1782,3,60,134860,143580,0.42668859322200425
1767,1783,11,220,38860,137920,0.5603028760303012
1767,1787,127,2540,31320,117840,0.8137861262123264
1767,1789,16,320,39340,148000,0.599047349799237
1767,1790,26,520,50840,143260,0.6493162459026266
1767,1792,13,260,39500,143580,0.577569991929958
1767,1796,4,80,42760,143500,0.4561223208851435
1767,1798,13,260,38580,125420,0.577569991929958
1767,1801,1,20,130360,130360,0.31600653265148854
1767,1802,1,20,43280,43280,0.31600653265148854
1767,1805,1,20,125860,125860,0.31600653265148854
1767,1809,1,20,143480,143480,0.31600653265148854
1767,1822,16,320,47820,134860,0.599047349799237
1767,1831,1,20,39340,39340,0.31600653265148854
1767,1833,1,20,47000,47000,0.31600653265148854
1767,1837,1,20,134000,134000,0.31600653265148854
1767,1838,33,660,44080,46920,0.6740198756289276
1767,1843,4,80,134320,134400,0.4561223208851435
1767,1851,5,100,49840,134720,0.4790269285669295
1767,1855,45,900,43960,134740,0.7061705572255972
1767,1859,1,20,136060,136060,0.31600653265148854
1767,1861,1,20,50000,50000,0.31600653265148854
1767,1866,1,20,133960,133960,0.31600653265148854
1767,1887,3,60,135540,136320,0.42668859322200425
1767,1888,1,20,58480,58480,0.31600653265148854
1767,1889,1,20,136680,136680,0.31600653265148854
1767,1890,2,40,47500,47580,0.3854506105818549
1767,1895,1,20,125560,125560,0.31600653265148854
1767,1907,2,40,129720,136400,0.3854506105818549
1767,1909,3,60,39280,144220,0.42668859322200425
1767,1911,12,240,39260,136280,0.5692950854209973
1767,1916,65,1300,39480,135920,0.7443031380053511
1767,1920,2,40,43900,43940,0.3854506105818549
1768,1770,19,380,39020,126120,0.6168334979266865
1768,1772,6,120,38740,144000,0.49777959356083784
1768,1774,12,240,42760,144740,0.5692950854209973
1768,1775,7,140,43120,144740,0.5136570630934635
1768,1778,36,720,39300,146060,0.6830381443859841
1768,1780,7,140,134260,143420,0.5136570630934635
1768,1782,21,420,134040,143780,0.6271957224548713
1768,1783,56,1120,31260,144780,0.7288467952546315
1768,1787,15,300,39540,144040,0.5923701214603585
1768,1789,11,220,57260,144620,0.5603028760303012
1768,1790,83,1660,57400,134080,0.7696588950563644
1768,1792,26,520,33260,144160,0.6493162459026266
1768,1795,1,20,135800,135800,0.31600653265148854
1768,1796,51,1020,33060,144820,0.7191483252460843
1768,1798,66,1320,34400,137560,0.7458866181007393
1768,1800,1,20,38920,38920,0.31600653265148854
1768,1801,2,40,129740,129760,0.3854506105818549
1768,1809,1,20,143840,143840,0.31600653265148854
1768,1820,3,60,143760,144440,0.42668859322200425
1768,1822,1,20,133900,133900,0.31600653265148854
1768,1833,8,160,38840,143400,0.527424910548402
1768,1836,1,20,58140,58140,0.31600653265148854
1768,1838,3,60,133260,137100,0.42668859322200425
1768,1843,36,720,129680,136340,0.6830381443859841
1768,1847,2,40,129820,129840,0.3854506105818549
1768,1857,1,20,39300,39300,0.31600653265148854
1768,1858,1,20,130260,130260,0.31600653265148854
1768,1859,4,80,38820,134960,0.4561223208851435
1768,1866,8,160,133560,133780,0.527424910548402
1768,1887,1,20,130240,130240,0.31600653265148854
1768,1890,1,20,134020,134020,0.31600653265148854
1768,1898,1,20,135960,135960,0.31600653265148854
1768,1902,1,20,134680,134680,0.31600653265148854
1768,1906,1,20,39440,39440,0.31600653265148854
1768,1907,3,60,38980,134020,0.42668859322200425
1768,1909,1,20,133420,133420,0.31600653265148854
1768,1910,2,40,125380,125400,0.3854506105818549
1768,1911,5,100,43440,134140,0.4790269285669295
1768,1912,1,20,129880,129880,0.31600653265148854
1768,1916,1,20,43420,43420,0.31600653265148854
1768,1920,4,80,130060,130260,0.4561223208851435
1768,1922,11,220,130560,132340,0.5603028760303012
1770,1772,10,200,32020,57680,0.5504571011940145
1770,1774,23,460,32020,143400,0.6366167070813586
1770,1775,6,120,122480,123980,0.49777959356083784
1770,1778,10,200,32180,144180,0.5504571011940145
1770,1783,6,120,38600,125980,0.49777959356083784
1770,1787,8,160,43020,125600,0.527424910548402
1770,1789,1,20,39740,39740,0.31600653265148854
1770,1790,16,320,58460,144340,0.599047349799237
1770,1792,7,140,33300,50880,0.5136570630934635
1770,1796,13,260,37480,129340,0.577569991929958
1770,1798,10,200,38540,121140,0.5504571011940145
1770,1799,1,20,144640,144640,0.31600653265148854
1770,1906,1,20,39180,39180,0.31600653265148854
1770,1920,1,20,50480,50480,0.31600653265148854
1772,1774,46,920,31960,147960,0.7084493558277674
1772,1775,67,1340,35200,147660,0.7474463034532008
1772,1778,8,160,32780,142940,0.527424910548402
1772,1779,2,40,144360,144500,0.3854506105818549
1772,1780,1,20,50700,50700,0.31600653265148854
1772,1782,2,40,38800,144600,0.3854506105818549
1772,1783,22,440,32640,143180,0.6320130653029771
1772,1787,49,980,32780,144520,0.7150001165678843
1772,1789,14,280,50280,144460,0.5852336270669158
1772,1790,9,180,50380,142780,0.5395785563918402
1772,1792,18,360,33100,143480,0.611236718692761
1772,1795,25,500,44060,45780,0.6452532963865709
1772,1796,6,120,143900,147820,0.49777959356083784
1772,1798,62,1240,38600,147880,0.7394023800591815
1772,1799,4,80,117620,136760,0.4561223208851435
1772,1809,2,40,39160,39480,0.3854506105818549
1772,1822,1,20,50880,50880,0.31600653265148854
1772,1852,1,20,39520,39520,0.31600653265148854
1772,1857,1,20,50580,50580,0.31600653265148854
1772,1866,1,20,39160,39160,0.31600653265148854
1772,1890,2,40,43640,48560,0.3854506105818549
1772,1895,3,60,50360,50700,0.42668859322200425
1772,1902,23,460,43600,144720,0.6366167070813586
1772,1909,23,460,44160,45780,0.6366167070813586
1772,1912,1,20,49640,49640,0.31600653265148854
1772,1917,1,20,39540,39540,0.31600653265148854
1772,1919,1,20,39480,39480,0.31600653265148854
1774,1775,103,2060,31380,147960,0.7920549180380158
1774,1778,11,220,31320,119080,0.5603028760303012
1774,1780,1,20,39220,39220,0.31600653265148854
1774,1783,7,140,34580,119080,0.5136570630934635
1774,1787,10,200,32760,124560,0.5504571011940145
1774,1789,15,300,39580,137600,0.5923701214603585
1774,1790,17,340,58200,147780,0.6053208666300378
1774,1792,14,280,32620,139160,0.5852336270669158
1774,1796,14,280,37440,147960,0.5852336270669158
1774,1798,12,240,43120,146680,0.5692950854209973
1774,1799,18,360,117820,148060,0.611236718692761
1774,1801,1,20,39220,39220,0.31600653265148854
1774,1802,1,20,38860,38860,0.31600653265148854
1774,1859,1,20,144240,144240,0.31600653265148854
1774,1885,1,20,58100,58100,0.31600653265148854
1774,1906,1,20,38960,38960,0.31600653265148854
1774,1911,2,40,50540,50560,0.3854506105818549
1774,1920,3,60,50660,50700,0.42668859322200425
1775,1778,6,120,38400,58360,0.49777959356083784
1775,1783,21,420,32800,143200,0.6271957224548713
1775,1787,48,960,32620,124800,0.7128621396992377
1775,1789,20,400,39240,143700,0.6221438686148343
1775,1790,75,1500,50380,146180,0.7591456673901623
1775,1792,21,420,32880,144560,0.6271957224548713
1775,1796,10,200,42860,144220,0.5504571011940145
1775,1798,10,200,42980,148120,0.5504571011940145
1775,1799,6,120,137020,143940,0.49777959356083784
1775,1802,4,80,43220,43440,0.4561223208851435
1775,1805,1,20,38760,38760,0.31600653265148854
1775,1821,4,80,43560,50480,0.4561223208851435
1775,1822,9,180,45020,137020,0.5395785563918402
1775,1831,1,20,58300,58300,0.31600653265148854
1775,1833,1,20,39120,39120,0.31600653265148854
1775,1837,2,40,43260,43320,0.3854506105818549
1775,1838,1,20,49220,49220,0.31600653265148854
1775,1851,2,40,47820,48360,0.3854506105818549
1775,1857,5,100,50320,58000,0.4790269285669295
1775,1865,2,40,38900,39320,0.3854506105818549
1775,1880,1,20,125400,125400,0.31600653265148854
1775,1885,1,20,58100,58100,0.31600653265148854
1775,1889,1,20,50620,50620,0.31600653265148854
1775,1890,3,60,43600,48160,0.42668859322200425
1775,1895,4,80,50500,50700,0.4561223208851435
1775,1902,1,20,48300,48300,0.31600653265148854
1775,1909,3,60,45820,48580,0.42668859322200425
1775,1911,1,20,43600,43600,0.31600653265148854
1775,1912,1,20,47000,47000,0.31600653265148854
1778,1780,6,120,133720,136620,0.49777959356083784
1778,1783,9,180,39580,144800,0.5395785563918402
1778,1787,6,120,32740,58660,0.49777959356083784
1778,1789,49,980,39760,148000,0.7150001165678843
1778,1790,7,140,50720,144580,0.5136570630934635
1778,1792,32,640,34200,143300,0.6708308350104104
1778,1796,16,320,33240,143300,0.599047349799237
1778,1798,8,160,41020,147660,0.527424910548402
1778,1799,4,80,134860,147780,0.4561223208851435
1778,1820,2,40,143740,143760,0.3854506105818549
1778,1833,4,80,134420,134760,0.4561223208851435
1778,1838,5,100,130940,136520,0.4790269285669295
1778,1843,1,20,143920,143920,0.31600653265148854
1778,1859,4,80,134380,134800,0.4561223208851435
1778,1887,1,20,135320,135320,0.31600653265148854
1778,1890,2,40,135620,135640,0.3854506105818549
1778,1902,4,80,131880,133520,0.4561223208851435
1778,1907,4,80,130040,137060,0.4561223208851435
1778,1909,1,20,136560,136560,0.31600653265148854
1778,1911,1,20,136340,136340,0.31600653265148854
1778,1913,1,20,39540,39540,0.31600653265148854
1778,1920,1,20,130080,130080,0.31600653265148854
1779,1789,1,20,54200,54200,0.31600653265148854
1779,1854,1,20,37520,37520,0.31600653265148854
1779,1855,1,20,37580,37580,0.31600653265148854
1779,1887,1,20,37760,37760,0.31600653265148854
1779,1907,1,20,145400,145400,0.31600653265148854
1779,1908,8,160,52240,144460,0.527424910548402
1779,1909,1,20,144480,144480,0.31600653265148854
1779,1912,2,40,55880,55960,0.3854506105818549
1779,1917,2,40,124280,124300,0.3854506105818549
1779,1920,144,2880,34080,128800,0.8268206900028845
1779,1922,2,40,144940,145080,0.3854506105818549
1780,1782,3,60,37720,59360,0.42668859322200425
1780,1783,3,60,38880,143680,0.42668859322200425
1780,1789,1,20,143740,143740,0.31600653265148854
1780,1795,30,600,38960,146280,0.6641428468550955
1780,1798,2,40,50380,143640,0.3854506105818549
1780,1800,3,60,57160,57220,0.42668859322200425
1780,1801,32,640,38000,130240,0.6708308350104104
1780,1802,1,20,47320,47320,0.31600653265148854
1780,1809,6,120,38200,144840,0.49777959356083784
1780,1815,2,40,43820,50880,0.3854506105818549
1780,1820,15,300,36340,142740,0.5923701214603585
1780,1821,23,460,47420,49960,0.6366167070813586
1780,1822,30,600,37980,143560,0.6641428468550955
1780,1833,229,4580,37700,144920,0.8749587701424004
1780,1835,45,900,47960,49980,0.7061705572255972
1780,1837,2,40,47260,129560,0.3854506105818549
1780,1838,21,420,38260,142760,0.6271957224548713
1780,1843,25,500,39240,144160,0.6452532963865709
1780,1847,1,20,46340,46340,0.31600653265148854
1780,1851,3,60,129880,135240,0.42668859322200425
1780,1855,3,60,46980,135180,0.42668859322200425
1780,1857,7,140,48380,50820,0.5136570630934635
1780,1858,1,20,133980,133980,0.31600653265148854
1780,1859,13,260,59020,141480,0.577569991929958
1780,1866,2,40,49200,50820,0.3854506105818549
1780,1885,3,60,38800,50040,0.42668859322200425
1780,1887,5,100,133440,136400,0.4790269285669295
1780,1889,1,20,129920,129920,0.31600653265148854
1780,1890,1,20,50400,50400,0.31600653265148854
1780,1895,5,100,48300,58440,0.4790269285669295
1780,1902,5,100,130080,136040,0.4790269285669295
1780,1908,1,20,144580,144580,0.31600653265148854
1780,1909,50,1000,33040,146920,0.7170949426089054
1780,1911,6,120,38760,136440,0.49777959356083784
1780,1912,1,20,43580,43580,0.31600653265148854
1780,1916,3,60,129980,130040,0.42668859322200425
1780,1917,1,20,39160,39160,0.31600653265148854
1782,1783,1,20,39120,39120,0.31600653265148854
1782,1790,2,40,134060,136800,0.3854506105818549
1782,1792,1,20,143680,143680,0.31600653265148854
1782,1795,12,240,40440,144440,0.5692950854209973
1782,1796,1,20,136800,136800,0.31600653265148854
1782,1800,1,20,36340,36340,0.31600653265148854
1782,1801,8,160,32120,147460,0.527424910548402
1782,1809,21,420,39580,146400,0.6271957224548713
1782,1819,1,20,38620,38620,0.31600653265148854
1782,1820,122,2440,38100,146120,0.8096187616978864
1782,1822,12,240,58700,143300,0.5692950854209973
1782,1833,35,700,37060,147160,0.6801182582519162
1782,1838,8,160,39560,141020,0.527424910548402
1782,1843,96,1920,38900,144360,0.7847534078263703
1782,1851,3,60,130240,134860,0.42668859322200425
1782,1855,2,40,134280,134860,0.3854506105818549
1782,1859,126,2520,32920,146580,0.8129659314493556
1782,1866,1,20,38980,38980,0.31600653265148854
1782,1889,16,320,130360,133200,0.599047349799237
1782,1898,2,40,133480,133520,0.3854506105818549
1782,1902,1,20,136980,136980,0.31600653265148854
1782,1907,7,140,38760,134360,0.5136570630934635
1782,1908,1,20,38080,38080,0.31600653265148854
1782,1909,5,100,39560,143900,0.4790269285669295
1782,1911,2,40,38760,134840,0.3854506105818549
1782,1912,1,20,144420,144420,0.31600653265148854
1782,1916,2,40,38860,134420,0.3854506105818549
1783,1787,97,1940,38380,148100,0.7858284573866581
1783,1789,44,880,39280,148000,0.7038406028908673
1783,1790,14,280,57280,147580,0.5852336270669158
1783,1792,47,940,32880,145960,0.710679196839879
1783,1796,49,980,33240,148120,0.7150001165678843
1783,1798,33,660,33440,147940,0.6740198756289276
1783,1799,6,120,137380,147560,0.49777959356083784
1783,1800,1,20,39260,39260,0.31600653265148854
1783,1809,2,40,39340,144020,0.3854506105818549
1783,1819,1,20,38940,38940,0.31600653265148854
1783,1822,1,20,144600,144600,0.31600653265148854
1783,1831,1,20,38860,38860,0.31600653265148854
1783,1833,1,20,39120,39120,0.31600653265148854
1783,1836,2,40,125920,125960,0.3854506105818549
1783,1857,1,20,125640,125640,0.31600653265148854
1783,1859,1,20,143800,143800,0.31600653265148854
1783,1888,2,40,38900,39240,0.3854506105818549
1783,1892,1,20,38860,38860,0.31600653265148854
1783,1902,1,20,136940,136940,0.31600653265148854
1783,1908,1,20,144540,144540,0.31600653265148854
1783,1909,1,20,144040,144040,0.31600653265148854
1783,1912,2,40,50580,144460,0.3854506105818549
1783,1913,1,20,124780,124780,0.31600653265148854
1783,1916,1,20,38820,38820,0.31600653265148854
1783,1919,1,20,124720,124720,0.31600653265148854
1787,1789,5,100,42800,147580,0.4790269285669295
1787,1790,9,180,48760,136620,0.5395785563918402
1787,1792,29,580,36240,139160,0.6606299868059717
1787,1795,2,40,47340,47400,0.3854506105818549
1787,1796,20,400,37440,144760,0.6221438686148343
1787,1798,6,120,37460,144620,0.49777959356083784
1787,1799,2,40,143680,144000,0.3854506105818549
1787,1833,1,20,50180,50180,0.31600653265148854
1787,1836,1,20,58480,58480,0.31600653265148854
1787,1851,1,20,50660,50660,0.31600653265148854
1787,1852,1,20,124880,124880,0.31600653265148854
1787,1865,1,20,38900,38900,0.31600653265148854
1787,1888,1,20,38820,38820,0.31600653265148854
1787,1895,1,20,43480,43480,0.31600653265148854
1787,1911,2,40,43600,43840,0.3854506105818549
1787,1912,2,40,46160,50120,0.3854506105818549
1787,1916,1,20,48080,48080,0.31600653265148854
1787,1922,1,20,39060,39060,0.31600653265148854
1789,1790,13,260,50740,137560,0.577569991929958
1789,1792,60,1200,40400,148040,0.73600174479103
1789,1796,67,1340,118540,148040,0.7474463034532008
1789,1798,6,120,43060,137900,0.49777959356083784
1789,1799,2,40,137260,143600,0.3854506105818549
1789,1809,2,40,143540,144440,0.3854506105818549
1789,1819,2,40,39160,39220,0.3854506105818549
1789,1821,1,20,39080,39080,0.31600653265148854
1789,1822,2,40,39620,143400,0.3854506105818549
1789,1833,3,60,39540,144040,0.42668859322200425
1789,1837,1,20,124540,124540,0.31600653265148854
1789,1851,3,60,136860,137040,0.42668859322200425
1789,1859,1,20,144280,144280,0.31600653265148854
1789,1861,1,20,42980,42980,0.31600653265148854
1789,1892,1,20,39380,39380,0.31600653265148854
1789,1902,1,20,39060,39060,0.31600653265148854
1789,1907,1,20,137100,137100,0.31600653265148854
1789,1908,6,120,144320,144460,0.49777959356083784
1789,1911,4,80,39200,137080,0.4561223208851435
1789,1916,2,40,39420,136800,0.3854506105818549
1789,1919,1,20,124660,124660,0.31600653265148854
1789,1922,1,20,137100,137100,0.31600653265148854
